"id_station","val","param","level","sublevel","date_run","date_ech"
"aytre",1.31386332213879e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_trojan",3.14298085868359e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"hossegor",1.32517889142036e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"biarritz",1.37665774673223e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_maur_des_fosses",-6.54719769954681e-07,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_julien_du_verdon",4.70294617116451e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_andre_les_alpes",5.79864718019962e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"aytre",-5.55673614144325e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_trojan",-5.86910173296928e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"hossegor",0.000137741677463055,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"biarritz",0.000127019360661507,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_maur_des_fosses",7.2067603468895e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_julien_du_verdon",-7.81556591391563e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_andre_les_alpes",-7.72299244999886e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"aytre",2.21044756472111e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_trojan",3.32421623170376e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"hossegor",1.83884985744953e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"biarritz",3.76473180949688e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_maur_des_fosses",9.54787246882915e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_julien_du_verdon",3.14372591674328e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_andre_les_alpes",3.12435440719128e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"aytre",-2.46393028646708e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_trojan",-2.11077276617289e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"hossegor",2.2142194211483e-07,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"biarritz",1.15723814815283e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_maur_des_fosses",-4.35675028711557e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_julien_du_verdon",-1.88036356121302e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_andre_les_alpes",-2.15491745620966e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"aytre",1.27509701997042e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_trojan",1.39561016112566e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"hossegor",-4.70660161226988e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"biarritz",-4.98841982334852e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_maur_des_fosses",-3.66705935448408e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_julien_du_verdon",-1.22531782835722e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_andre_les_alpes",-1.75617169588804e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"aytre",0.000126315513625741,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_trojan",0.000144510762766004,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"hossegor",8.10457859188318e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"biarritz",0.000119990902021527,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_maur_des_fosses",2.3257452994585e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_julien_du_verdon",-4.89016529172659e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_andre_les_alpes",-5.91387506574392e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"aytre",1.92495062947273e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_trojan",2.54800543189049e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"hossegor",0.000282325781881809,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"biarritz",0.00017240084707737,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_maur_des_fosses",-6.99954107403755e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_julien_du_verdon",-4.02284786105156e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_andre_les_alpes",-5.39226457476616e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"aytre",-6.89269509166479e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_trojan",-6.73362519592047e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"hossegor",9.6059637144208e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"biarritz",9.36680007725954e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_maur_des_fosses",2.15827021747828e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_julien_du_verdon",-3.43432184308767e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"saint_andre_les_alpes",-5.1781302317977e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 12:00:00
"aytre",102237.6875,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",102260.75,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",102218.3125,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",102234.9375,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",102211.125,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",101018.5625,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",101009.9375,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",0.00560951232910156,"p","surface",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",0.0061488151550293,"p","surface",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",0.0190684795379639,"p","surface",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",0.0238213539123535,"p","surface",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",0.00397849082946777,"p","surface",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",0.0116326808929443,"p","surface",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",0.0101501941680908,"p","surface",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",6.61767578125,"fg310","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",6.19461059570312,"fg310","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",8.1041259765625,"fg310","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",7.566162109375,"fg310","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",7.30404663085938,"fg310","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",7.11935424804688,"fg310","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",6.83383178710938,"fg310","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",287.753723144531,"mx2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",286.347473144531,"mx2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",286.973937988281,"mx2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",286.754211425781,"mx2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",289.234680175781,"mx2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",287.986633300781,"mx2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",287.912414550781,"mx2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",286.860229492188,"mn2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",285.728393554688,"mn2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",286.141967773438,"mn2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",286.178588867188,"mn2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",288.584350585938,"mn2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",284.073120117188,"mn2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",284.243041992188,"mn2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",3.43710327148438,"u100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",3.605224609375,"u100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",2.98324584960938,"u100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",1.62924194335938,"u100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",-1.30447387695312,"u100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",-1.21075439453125,"u100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",-0.88922119140625,"u100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",-1.36518859863281,"v100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",-2.43348693847656,"v100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",-4.40507507324219,"v100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",-3.57237243652344,"v100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",-3.63768005371094,"v100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",-0.972274780273438,"v100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",-1.78257751464844,"v100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",3.06413269042969,"u10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",3.35612487792969,"u10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",2.57243347167969,"u10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",1.37077331542969,"u10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",-0.943191528320312,"u10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",-0.796707153320312,"u10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",-0.587722778320312,"u10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",-1.19491577148438,"v10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",-2.13827514648438,"v10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",-3.63143920898438,"v10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",-2.91024780273438,"v10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",-2.59286499023438,"v10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",-0.574798583984375,"v10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",-1.22421264648438,"v10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",287.574462890625,"t2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",286.369384765625,"t2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",286.861083984375,"t2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",286.700439453125,"t2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",289.204345703125,"t2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",287.376708984375,"t2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",287.517333984375,"t2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",278.34521484375,"d2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",278.29296875,"d2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",279.744140625,"d2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",279.38916015625,"d2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",276.43701171875,"d2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",276.3779296875,"d2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",275.677734375,"d2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",4.4988002628088e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",6.42002560198307e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",2.23168171942234e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",1.53812579810619e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",1.05281360447407e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",-2.46441923081875e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",-2.10604630410671e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",-1.71184074133635e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",-1.07490923255682e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",-2.47522257268429e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",6.73183239996433e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",6.63681421428919e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",2.70495656877756e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",2.76083592325449e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",-2.90726311504841e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",-3.56626696884632e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",-2.50772573053837e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",2.24686227738857e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",-2.55205668509007e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",7.12042674422264e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",9.85478982329369e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",7.19446688890457e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",1.02878548204899e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",-1.0891817510128e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",1.89011916518211e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",-4.37349081039429e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",4.14950773119926e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",2.99932435154915e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",-3.42037528753281e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",-3.28347086906433e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",-2.42181122303009e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",2.43037939071655e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",9.1996043920517e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",-3.41217964887619e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",-3.3913180232048e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",-2.77012586593628e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",-3.24004795402288e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",-2.71736644208431e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",-7.2054099291563e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",3.03098931908607e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",-1.32177956402302e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",-1.37113966047764e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",-6.17040786892176e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",-5.97697217017412e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",-4.16405964642763e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",-3.19147948175669e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",0.000105054816231132,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",-3.34989745169878e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",-3.29774338752031e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",-3.25764995068312e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",-2.6708235964179e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",5.29589597135782e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",4.73328400403261e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",-7.54387583583593e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",3.22016421705484e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",3.14454082399607e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",-5.03198243677616e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",-2.88854353129864e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",-7.84336589276791e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",-1.32895074784756e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",-4.24445606768131e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",1.75856985151768e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",-1.39563344419003e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",3.3453106880188e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",-1.50268897414207e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",1.10464170575142e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",-3.17590311169624e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",-3.78228724002838e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",-6.34416937828064e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",-1.89896672964096e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",4.41796146333218e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",3.47732566297054e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",0.000231833895668387,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",0.000230764737352729,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",-1.56185124069452e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",-2.72078905254602e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",-2.90258321911097e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",0.00012131710536778,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",0.000158623093739152,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",-4.45458572357893e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",-5.70814590901136e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",5.15321735292673e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",-4.89472877234221e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",-3.48209869116545e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",-5.25761861354113e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_trojan",-5.71359414607286e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"hossegor",3.97746916860342e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"biarritz",1.97791960090399e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_maur_des_fosses",8.82453750818968e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_julien_du_verdon",-4.54068649560213e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"saint_andre_les_alpes",-5.10208774358034e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-14 15:00:00
"aytre",102256.5625,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-14 18:00:00
"saint_trojan",102261.25,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-14 18:00:00
"hossegor",102242.5625,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-14 18:00:00
"biarritz",102259.4375,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-14 18:00:00
"saint_maur_des_fosses",102240.125,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-14 18:00:00
"saint_julien_du_verdon",101226.5625,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-14 18:00:00
"saint_andre_les_alpes",101219.9375,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-14 18:00:00
"aytre",0.00560951232910156,"p","surface",NA,2026-04-10 18:00:00,2026-04-14 18:00:00
"saint_trojan",0.0061488151550293,"p","surface",NA,2026-04-10 18:00:00,2026-04-14 18:00:00
"hossegor",0.0190684795379639,"p","surface",NA,2026-04-10 18:00:00,2026-04-14 18:00:00
"biarritz",0.0238213539123535,"p","surface",NA,2026-04-10 18:00:00,2026-04-14 18:00:00
"saint_maur_des_fosses",0.00397849082946777,"p","surface",NA,2026-04-10 18:00:00,2026-04-14 18:00:00
"saint_julien_du_verdon",0.0126922130584717,"p","surface",NA,2026-04-10 18:00:00,2026-04-14 18:00:00
"saint_andre_les_alpes",0.0105211734771729,"p","surface",NA,2026-04-10 18:00:00,2026-04-14 18:00:00
